Wavelength,AG3R1_2,AG3R1_3,AG3R1_4,AZ3R1_1,AZ3R1_2,AZ3R1_3,AZ3R1_4,T3R1_1,T3R1_2,T3R1_3,DK3R1_1,DK3R1_2,DK3R1_3,DK3R1_4,CR3R1_1,CR3R1_2,CR3R1_3,CR3R1_4,CF3R1_1,CF3R1_2,CF3R1_3,DQ3R1_1,DQ3R1_2,DQ3R1_3,DQ3R1_4,DJ3R1_1,DJ3R1_2,DJ3R1_3,DT3R2_1,DT3R2_2,DT3R2_3,DY3R1_1,DY3R1_2,DY3R1_3,AY3R1_1,AY3R1_2,ED3R1_1,ED3R1_2,T3R1_5,T3R1_6,EH3R1_1,EH3R1_2,EJ3R1_1,EJ3R1_2,EJ3R1_3,EJ3R1_4,EI3R3_1,EI3R3_2,A3R5_1,EH3R1_1,EH3R1_2,EH3R1_3,EH3R1_4,EI3R2_1,EI3R2_2,EI3R2_3,DF3R1_1,DF3R1_2,DF3R1_3,AS3R1_1,AS3R1_2,AS3R1_3,CM3R1_1,CM3R1_2,EI3R13_1,EI3R13_2,EO3R1_1,EO3R1_2,EO3R1_3,EO3R1_4
517.995605,18.9226354,15.71397344,19.92318467,17.83343689,24.05152144,23.552652,20.5947016,41.34636422,36.3364135,36.4470576,19.8614193,24.45822944,17.70938356,19.3602577,22.75767773,22.8138843,23.10093733,20.0811296,33.53685022,37.71882467,35.46238078,29.0615726,25.25943318,25.7340274,23.2764784,25.57136789,29.6417565,26.20703967,24.34531111,23.18122664,23.8698665,27.65020378,21.65840573,25.2354943,20.5908691,26.29179211,14.9125212,16.58092144,26.72620844,34.59470644,29.143756,32.12053856,26.30315567,25.65198767,29.524159,31.19778389,24.48828855,24.9954584,30.20964767,28.6362754,28.48529436,28.4115742,25.0703639,32.2954504,27.98587613,24.128563,30.63204156,25.97838773,30.1111711,24.12637656,23.38685767,24.69405733,24.33292733,24.11616233,29.82048564,28.19685327,23.83906464,26.61297555,24.24105389,23.682005
518.345764,18.9205993,15.71271333,19.92148633,17.80294489,24.01414822,23.5181991,20.5540548,41.31785567,36.298906,36.4102113,19.8467477,24.429226,17.68625933,19.3455679,22.73757582,22.7930929,23.07757622,20.0586004,33.52474511,37.70064178,35.43684767,29.0263838,25.22067064,25.7028137,23.2447844,25.53904311,29.6124489,26.174083,24.318887,23.15199291,23.8622625,27.60336989,21.61380527,25.1901022,20.5736596,26.25338333,14.8950676,16.56521878,26.69649522,34.55673289,29.1062842,32.08414111,26.26389611,25.62183044,29.49504711,31.16008567,24.46950518,24.9800586,30.19031011,28.603492,28.45567782,28.3820873,25.0441907,32.2828648,27.980643,24.11532167,30.59264689,25.94682255,30.0823545,24.11154911,23.37110956,24.67912444,24.30052,24.08807056,29.77854555,28.15844473,23.80986482,26.57590091,24.21083167,23.65189722
518.695862,18.9090025,15.69824544,19.90546656,17.77061889,23.96567644,23.4733931,20.5076996,41.26856589,36.2392297,36.3646797,19.8218655,24.40008222,17.66481844,19.3155115,22.73247436,22.7825431,23.07123333,20.040713,33.49365989,37.67381611,35.40872011,28.9994488,25.19350118,25.6687987,23.2228367,25.49700644,29.5675673,26.13149611,24.29838778,23.14012673,23.8477252,27.54507311,21.54988073,25.1333836,20.5458189,26.22758611,14.8669808,16.53877622,26.67321933,34.52408144,29.0657945,32.04496789,26.22322633,25.58949756,29.46053411,31.130193,24.44079891,24.9472442,30.15081789,28.5713902,28.41882791,28.3494978,25.0137009,32.2475115,27.95081763,24.08875167,30.55003178,25.90346355,30.0383082,24.08477322,23.34761011,24.64989656,24.26361133,24.06079144,29.74658255,28.12121882,23.77454973,26.53074345,24.17963744,23.62090189
519.045898,18.904579,15.687911,19.89618556,17.73683822,23.92585911,23.4328825,20.4660553,41.20759289,36.183802,36.31415,19.8071564,24.36939522,17.64946844,19.3018616,22.71409255,22.7655627,23.05188178,20.0168908,33.45795611,37.64106244,35.36491556,28.959652,25.16661336,25.6401316,23.1995286,25.46927889,29.534196,26.10723656,24.28460267,23.11855855,23.8314189,27.49393833,21.50055409,25.0904902,20.5041139,26.19382022,14.8556197,16.53028633,26.64232122,34.48438978,29.0472796,32.02977078,26.18487878,25.56516978,29.43345567,31.09301333,24.42044664,24.925953,30.12431444,28.5398402,28.38045282,28.3115317,24.9815494,32.2341704,27.93801588,24.07356478,30.50264867,25.87023855,30.0041965,24.061483,23.32240167,24.61621778,24.22262433,24.02626478,29.715652,28.09393118,23.76544809,26.50740809,24.16541311,23.59822256
519.396057,18.8901437,15.67291878,19.88723833,17.70813833,23.89360989,23.3986105,20.4290559,41.12454511,36.1094135,36.2507115,19.7672226,24.32356478,17.60516411,19.2667283,22.68876927,22.7387668,23.01720478,19.9948386,33.43152467,37.63269878,35.33269378,28.9285178,25.13680582,25.6151023,23.1727228,25.43310644,29.502764,26.08223011,24.25676544,23.087447,23.805162,27.45202378,21.462578,25.0615226,20.4777012,26.152162,14.8352035,16.50527789,26.62142233,34.44183489,29.0172487,32.006883,26.15506844,25.534362,29.40726989,31.05809922,24.40009509,24.9106707,30.08935178,28.5187191,28.36007673,28.30049,24.9649362,32.2094877,27.9160395,24.04208922,30.45102311,25.831289,29.9664211,24.040618,23.30852789,24.60593944,24.19108944,23.98808311,29.67868755,28.06180745,23.74619327,26.48552882,24.15238778,23.58836667
519.746033,18.8855693,15.66258167,19.88478478,17.67743133,23.84627889,23.354901,20.3863598,41.03975244,36.0300652,36.1811732,19.7310731,24.26856933,17.55994156,19.2309772,22.66907773,22.7157273,23.000839,19.972184,33.40040889,37.59426411,35.29769911,28.8824687,25.09899855,25.5697032,23.1371475,25.40027267,29.4606698,26.04723656,24.220842,23.04796373,23.7721377,27.40245011,21.42856673,25.0095426,20.4646859,26.11541222,14.8108526,16.48600389,26.590878,34.42018811,28.9823282,31.97405433,26.13531589,25.51127178,29.38610889,31.02869844,24.38243727,24.8963625,30.05935867,28.4905418,28.32658773,28.2624879,24.9284535,32.1659004,27.87092875,23.99586667,30.39063667,25.78609136,29.9148951,24.01828978,23.27672822,24.57604567,24.15648278,23.96174589,29.63525618,28.02687209,23.72159509,26.44827755,24.12529933,23.56816667
520.095947,18.8785195,15.65608567,19.87694744,17.64536644,23.80656533,23.3140323,20.3476767,40.97389244,35.9668933,36.1236716,19.7086031,24.23409422,17.52621911,19.2056091,22.64567591,22.6911618,22.97051133,19.9455716,33.38315444,37.56023711,35.27052556,28.8567272,25.07932691,25.5490452,23.1208172,25.37969444,29.4327938,26.024582,24.18497833,23.01165318,23.7430723,27.350159,21.38573273,24.9587914,20.4223412,26.07205178,14.7757871,16.45261089,26.53891233,34.36630778,28.9587524,31.94593078,26.09384189,25.47228222,29.34611144,30.988548,24.35051964,24.859847,30.00755711,28.4582696,28.28227455,28.2152044,24.8857505,32.1359846,27.84113788,23.97132589,30.33937778,25.74138173,29.8769947,23.99481656,23.25505444,24.552118,24.12635589,23.92838967,29.60487727,27.99102227,23.67899691,26.40126145,24.08932378,23.53222267
520.445923,18.8559376,15.63376033,19.861515,17.59800711,23.75474911,23.2584422,20.3001723,40.89335233,35.8837451,36.047886,19.6704652,24.18232311,17.48830178,19.1680924,22.61494418,22.6708824,22.94957067,19.916645,33.35765078,37.53382911,35.23535556,28.8395158,25.06396518,25.5351565,23.0996283,25.34361744,29.4007979,25.99033956,24.14230422,22.97436827,23.7098231,27.29408411,21.34310718,24.9214345,20.3921591,26.02753578,14.754615,16.42675989,26.49457,34.31343489,28.9310764,31.91952578,26.061229,25.45010422,29.31328656,30.956352,24.33283518,24.8403274,29.96974833,28.4165521,28.23893555,28.169259,24.8464713,32.0903121,27.803152,23.93225722,30.28089889,25.689047,29.8284238,23.97269356,23.21825678,24.52383233,24.09344178,23.88630111,29.58016064,27.956451,23.65009755,26.36932545,24.06516478,23.50010733
520.795776,18.8272235,15.60698178,19.84658011,17.55182167,23.70249178,23.2118206,20.2550465,40.83632367,35.819633,35.9972438,19.6367573,24.135306,17.45359022,19.1393024,22.58095536,22.6302134,22.92037444,19.8829297,33.34186244,37.50343911,35.211557,28.8103541,25.04095745,25.5164337,23.0771791,25.31995578,29.3755018,25.95711389,24.10274867,22.92617809,23.6684261,27.228148,21.28383445,24.8670635,20.3644695,25.99326556,14.7364442,16.40842,26.47371978,34.27294611,28.8844685,31.88050678,26.03481744,25.43225633,29.29213656,30.93986789,24.31349964,24.8176197,29.93241233,28.3856165,28.19582027,28.1288832,24.8050985,32.0524745,27.76817888,23.90164044,30.227561,25.64831127,29.7860509,23.94527689,23.18930556,24.49149289,24.05232411,23.85087411,29.52528118,27.91117936,23.62014645,26.33448618,24.02895856,23.46883544
521.145569,18.8092943,15.581622,19.82368644,17.51161744,23.66191333,23.1636578,20.2256282,40.76278889,35.7448281,35.9258771,19.5993124,24.09947611,17.41512978,19.099571,22.55163564,22.6091136,22.90292178,19.8613495,33.31884167,37.47731233,35.19398022,28.7821526,25.016254,25.4941792,23.0593838,25.27635611,29.3161346,25.90692367,24.07414478,22.89043591,23.6308329,27.17423033,21.23766982,24.8150199,20.3400846,25.95426589,14.7145821,16.38047656,26.43764589,34.21419789,28.8362214,31.82994756,26.01108311,25.40203956,29.26330144,30.91286378,24.27693209,24.7839535,29.90883567,28.3343307,28.14369809,28.0737533,24.7528071,32.0110341,27.73990225,23.86653744,30.16194111,25.591018,29.7243629,23.928596,23.16579033,24.47112311,24.00320522,23.80078333,29.47747364,27.86224782,23.59705645,26.30456709,24.00665978,23.444444
521.495422,18.7902186,15.56418189,19.81467944,17.477175,23.61812611,23.1120717,20.1920131,40.67739522,35.6566037,35.8593483,19.5554952,24.05654233,17.37691733,19.0638285,22.52030827,22.5817314,22.86527522,19.8392636,33.289718,37.43788656,35.15002578,28.7372353,24.96913664,25.4593139,23.0208015,25.23043589,29.2680551,25.86431056,24.05354467,22.85676855,23.6061316,27.13353189,21.19876345,24.786667,20.3086698,25.90992767,14.6945226,16.36170822,26.41254367,34.18292722,28.8057938,31.796223,25.98475067,25.38586889,29.25198322,30.90097733,24.24698282,24.7532187,29.86558822,28.2853259,28.09219073,28.0086432,24.7046274,31.9668567,27.69637175,23.83381644,30.10449433,25.547129,29.6710343,23.89794856,23.13560422,24.43295211,23.95744267,23.761573,29.42829727,27.82340182,23.57234745,26.272973,23.98638522,23.42380144
521.845215,18.7657539,15.540468,19.80281389,17.43035622,23.56873511,23.0532431,20.153436,40.59446656,35.5684626,35.7848574,19.5196013,24.000011,17.34109178,19.0225705,22.49152809,22.5523342,22.84051111,19.8135947,33.26966378,37.42144144,35.11925722,28.6859197,24.93351309,25.4168859,22.9800287,25.19269044,29.2214796,25.83140111,24.02916756,22.82690909,23.5765383,27.07468689,21.14288209,24.7243722,20.2874181,25.86145067,14.6603633,16.33109722,26.37246178,34.12453156,28.7608985,31.753222,25.93478,25.34979833,29.21161378,30.85681022,24.20924927,24.7305067,29.81640722,28.2474129,28.05653209,27.9673379,24.6581745,31.926615,27.67060763,23.79797433,30.05141344,25.51164936,29.6219276,23.85320778,23.10204367,24.38857733,23.90874311,23.71110356,29.38415264,27.77227782,23.55460691,26.23331264,23.98004767,23.40114022
522.194946,18.7440578,15.52388444,19.80464844,17.38473111,23.51885133,23.0002965,20.1185058,40.49467644,35.4714187,35.6878177,19.4705114,23.93810644,17.29318644,18.9710635,22.46433864,22.5296897,22.81563556,19.7846487,33.22482556,37.38868233,35.05711344,28.6425548,24.88848364,25.376009,22.9392472,25.14293467,29.1716932,25.78896467,23.98656467,22.78411164,23.5325577,27.00973933,21.08385745,24.6704234,20.245405,25.79286456,14.6337152,16.31283289,26.31157533,34.05925956,28.7183064,31.70941311,25.90277022,25.33046378,29.18964167,30.83878722,24.16598145,24.68179,29.79524922,28.2088103,28.00915573,27.9247149,24.6026817,31.8626729,27.6090305,23.74212589,29.98024867,25.45244173,29.5647652,23.82261411,23.06315444,24.34846689,23.842163,23.65500244,29.33014591,27.72674436,23.53299736,26.19584364,23.96035067,23.37514511
522.544617,18.7256749,15.510878,19.79380233,17.33258178,23.46388544,22.9406694,20.0696098,40.38555778,35.3680364,35.5890177,19.4367705,23.89355944,17.25690044,18.9385979,22.43921873,22.5068037,22.80751744,19.763838,33.18014922,37.32907033,35.012605,28.5971892,24.84872045,25.3355329,22.9008936,25.08884878,29.1119424,25.74360344,23.93654744,22.73257845,23.4833755,26.94861811,21.02776345,24.6199707,20.2020479,25.74152744,14.6059697,16.29080567,26.27818711,34.01514522,28.6752533,31.658744,25.87227778,25.31026956,29.181391,30.82154089,24.13963955,24.659587,29.73654978,28.1676584,27.96109618,27.8811948,24.5556584,31.8239608,27.5747325,23.71038911,29.90424889,25.38426427,29.4897834,23.79084589,23.03407578,24.31197111,23.78326011,23.60095744,29.28806818,27.676352,23.49245964,26.13488109,23.91207967,23.34197789
522.894287,18.7144278,15.49566,19.791785,17.290193,23.41762422,22.8915203,20.0282957,40.30392356,35.2801052,35.5078205,19.4007458,23.84861267,17.220657,18.8999194,22.40347145,22.4640755,22.78015211,19.7310726,33.14714089,37.29254156,34.96812656,28.5306422,24.78857418,25.2696232,22.8557862,25.04632322,29.0491418,25.68439822,23.88225044,22.68150745,23.432919,26.87536156,20.96771218,24.5625223,20.1528584,25.69131056,14.5705977,16.25591878,26.24176089,33.95374111,28.6322646,31.62108856,25.82062178,25.26973867,29.12232533,30.77955044,24.11449673,24.6386055,29.68699789,28.1069409,27.89727573,27.8212573,24.5084518,31.7661002,27.50843275,23.66124856,29.82847689,25.32469582,29.4341846,23.74690811,22.99043233,24.25912911,23.73707678,23.56276444,29.25695109,27.64566018,23.46406564,26.09396973,23.90066244,23.32330333
523.243896,18.7209621,15.49523833,19.796514,17.23869489,23.35418133,22.8306123,19.965588,40.17433233,35.169366,35.4040326,19.3700597,23.81430711,17.18610578,18.866312,22.36849227,22.4271735,22.75540456,19.7004748,33.10075156,37.24998267,34.91604667,28.4782008,24.75156564,25.2295021,22.8313959,24.98443122,28.9887513,25.63198978,23.846348,22.65322482,23.3969827,26.81803111,20.91262327,24.5143731,20.1115621,25.65218378,14.5295641,16.22599144,26.20997089,33.914674,28.5813848,31.57701044,25.78837844,25.24481144,29.11073789,30.76920889,24.08270091,24.6054293,29.627421,28.0556086,27.84533382,27.7600837,24.4541075,31.7234485,27.467697,23.62369356,29.74551611,25.26657709,29.3692525,23.70658089,22.93874711,24.208987,23.68411133,23.52590911,29.20065255,27.59662518,23.43261727,26.06033445,23.87899589,23.29081044
523.593506,18.7114954,15.48991833,19.79108967,17.18712311,23.28608333,22.7622101,19.8913604,40.07546156,35.0736395,35.312106,19.3517544,23.79308567,17.16074222,18.8378284,22.34524109,22.3938847,22.72873133,19.6760788,33.05842733,37.19287878,34.87035789,28.4183521,24.69128218,25.1599725,22.7714286,24.94135122,28.9454326,25.58416756,23.78682756,22.58774773,23.3391168,26.75752067,20.84847564,24.4555914,20.061966,25.60362256,14.5049732,16.20405011,26.15366011,33.85604889,28.5298765,31.519245,25.75642644,25.19890167,29.08814867,30.74183167,24.05173173,24.5809324,29.57198533,27.9977215,27.77621136,27.6829718,24.3940758,31.6941586,27.43849888,23.59106822,29.68103522,25.21239609,29.3138364,23.65742456,22.89096967,24.16008167,23.63452411,23.48382544,29.16270827,27.56093236,23.39979218,26.01655845,23.846137,23.26363244
523.942993,18.7101263,15.48424711,19.79138311,17.13162933,23.20949344,22.6910051,19.7955925,39.95444333,34.9653099,35.1962967,19.3298566,23.76619533,17.13102678,18.8112428,22.31805264,22.3579896,22.70671356,19.6424307,33.00187711,37.13574644,34.81934389,28.3767158,24.65046382,25.1063405,22.7377942,24.89330267,28.8837807,25.52225078,23.73938011,22.54358891,23.2916367,26.69047267,20.78551973,24.3992553,20.0230317,25.54424167,14.4794387,16.18317244,26.09181022,33.76892567,28.4871891,31.47923456,25.71811656,25.17599711,29.08389267,30.72375744,24.03410245,24.5717344,29.51742756,27.9401074,27.71192745,27.621418,24.3364731,31.6500549,27.39941713,23.55250622,29.59997456,25.14448955,29.2358328,23.60143556,22.83631578,24.10434178,23.56026089,23.41085033,29.12082509,27.51762445,23.35936782,25.96214909,23.815846,23.22781022
524.29248,18.715423,15.48611589,19.79289189,17.09540322,23.131301,22.6294896,19.7003537,39.82948611,34.8501863,35.0744219,19.3158268,23.74598022,17.10873478,18.7940681,22.28961818,22.3324125,22.67186911,19.6125164,32.92196533,37.07462311,34.74405833,28.3252772,24.607527,25.0747034,22.7089715,24.82858811,28.8301537,25.46114122,23.68394178,22.49481127,23.2340637,26.62187189,20.73415873,24.357085,19.9737013,25.464205,14.4543493,16.15940311,26.03694356,33.69283822,28.4414989,31.43685644,25.699373,25.16189856,29.07916644,30.72767567,24.03107873,24.5779932,29.45767467,27.8859744,27.64928045,27.5595494,24.2740708,31.6107971,27.35991063,23.51371689,29.53027356,25.08740145,29.1821866,23.56242467,22.78693156,24.053664,23.48867411,23.33514178,29.08728655,27.48724927,23.33937436,25.92145673,23.793594,23.20421678
524.641846,18.7444863,15.50348,19.809695,17.06658911,23.05473211,22.5724299,19.5954602,39.72106278,34.7766,34.9812156,19.315443,23.74719989,17.09664556,18.7779493,22.26620336,22.3095841,22.63922756,19.5873033,32.84249956,37.01079556,34.66899078,28.2577581,24.54952864,25.0134644,22.6521727,24.76979011,28.760198,25.40113533,23.64282333,22.44428018,23.187297,26.55375367,20.67681936,24.2928891,19.9118727,25.39644433,14.4315411,16.136251,25.96499989,33.61035456,28.3760703,31.36957533,25.66217989,25.14007822,29.07309378,30.72210722,24.03255918,24.5849692,29.40402256,27.8270012,27.57861718,27.4983543,24.2106138,31.5612423,27.31279338,23.46682878,29.46287189,25.03878673,29.1288636,23.51258633,22.72952878,23.99744556,23.39359289,23.23946233,29.06848018,27.47414027,23.32036936,25.88240882,23.77290433,23.18399344
524.991272,18.7951432,15.53903556,19.84143433,17.04233033,22.97257322,22.5169612,19.4825188,39.59520744,34.6925408,34.8676838,19.3243087,23.74212056,17.09450167,18.7826796,22.25232327,22.2984256,22.62579144,19.5740761,32.78262767,36.98016578,34.62036289,28.1876896,24.49338991,24.9404683,22.5966007,24.69024767,28.6849529,25.32447244,23.59001956,22.38552182,23.1341595,26.50920411,20.62612,24.2592434,19.837094,25.32083267,14.4053351,16.12697111,25.91487922,33.55363822,28.3295619,31.32126578,25.63348522,25.12483078,29.08267867,30.73334111,24.06132882,24.6236199,29.34977933,27.7615441,27.50702264,27.4348466,24.13972,31.5206692,27.2736465,23.42450844,29.40579733,24.99510009,29.0840439,23.46714022,22.67673411,23.94565722,23.32299167,23.18547867,29.07358382,27.47266536,23.30846373,25.85917264,23.76783844,23.16708678
525.340698,18.8537052,15.58723822,19.88647344,17.04646967,22.90688678,22.4943271,19.3720056,39.47536667,34.6132223,34.7748246,19.3159276,23.74069078,17.07247022,18.770997,22.24093018,22.28703,22.615507,19.5532698,32.72879133,36.94540911,34.56845433,28.1305147,24.45474673,24.9121618,22.5597239,24.63055022,28.6210641,25.26562211,23.53380011,22.33172936,23.086621,26.452684,20.57199255,24.2206512,19.7772553,25.25195622,14.4089965,16.13671122,25.864668,33.48871633,28.2903405,31.27956578,25.62877978,25.12894889,29.11403067,30.77481389,24.11868018,24.6835337,29.32157533,27.7169609,27.44612627,27.3796454,24.0855592,31.470729,27.23703488,23.38081889,29.38210678,24.97912509,29.0606943,23.44161889,22.65427967,23.93212822,23.24786067,23.11545344,29.09765445,27.50114,23.29493609,25.84699064,23.76692944,23.17055844
525.690002,18.9356295,15.65862967,19.95849989,17.06113022,22.84407978,22.4832417,19.2540113,39.369638,34.5510587,34.6858335,19.3343122,23.75924756,17.08807933,18.78707,22.246774,22.2988125,22.63247244,19.5653803,32.66870989,36.89738267,34.52957067,28.0912898,24.43359345,24.8872764,22.5394434,24.57289444,28.5578496,25.19581678,23.51566567,22.32017145,23.0665629,26.41198333,20.53767845,24.206574,19.7362827,25.202718,14.4314726,16.17135989,25.80019778,33.41517167,28.2557439,31.25588567,25.668775,25.18356567,29.19954878,30.85976878,24.18346391,24.7464109,29.31336156,27.705183,27.42407555,27.3550133,24.0602732,31.4175096,27.18115913,23.34338678,29.37910089,24.97311327,29.0658424,23.43247333,22.63194911,23.92166033,23.16866611,23.04547944,29.17385091,27.57137391,23.26722655,25.81677791,23.75296978,23.17217733
526.039307,19.0415212,15.75381622,20.05641156,17.10302222,22.81429156,22.5022503,19.1578,39.31367344,34.5323877,34.6429639,19.3696875,23.80317156,17.11754978,18.826849,22.25496182,22.3147271,22.66210711,19.5802431,32.634436,36.90242544,34.52517489,28.0280531,24.39531555,24.8523875,22.4985728,24.52912,28.5063146,25.13548311,23.51316456,22.32117627,23.0796686,26.38213167,20.51216418,24.1979082,19.7012127,25.16448167,14.4826868,16.22796989,25.75940789,33.37560011,28.245624,31.24240211,25.75818767,25.28786067,29.34428333,31.01409589,24.26338409,24.838781,29.36395633,27.7332992,27.44122918,27.3738411,24.0592343,31.4014839,27.16324488,23.32991589,29.42359556,25.01190391,29.1290481,23.47729244,22.65797611,23.95062767,23.10557867,22.98104756,29.28110745,27.67330882,23.26922791,25.81397082,23.76258256,23.19688789
526.38855,19.15307,15.85573267,20.16735256,17.17521078,22.81033189,22.5516352,19.0742264,39.30221467,34.5418111,34.6287955,19.4177985,23.86392789,17.16343256,18.8770686,22.27530691,22.3446433,22.69968244,19.6068909,32.62686522,36.91862711,34.55135867,27.9903873,24.36528455,24.8302843,22.4793674,24.47776467,28.4371313,25.07059922,23.52205744,22.34091627,23.103265,26.35602322,20.49838582,24.1975383,19.6890186,25.14115056,14.537831,16.29478656,25.72345189,33.33640278,28.2344107,31.23263456,25.88307689,25.42579733,29.52852822,31.21184589,24.34623327,24.9274697,29.44943689,27.7898578,27.49106645,27.4261943,24.0985425,31.3782148,27.14387288,23.32548867,29.49482,25.06511355,29.2101387,23.54892756,22.72383644,24.022551,23.07695556,22.95416489,29.42092073,27.80192436,23.25823682,25.79746373,23.76696822,23.209114
526.737671,19.2741438,15.96277311,20.27613744,17.24189822,22.81000956,22.6113653,18.9992566,39.31133922,34.575817,34.639351,19.4761883,23.93701067,17.22053922,18.9398814,22.28879155,22.3677241,22.73204144,19.628744,32.62463911,36.92955789,34.57352189,27.9615793,24.349718,24.8185588,22.464533,24.44041511,28.3672784,24.99994378,23.52832433,22.34745382,23.1238728,26.32818711,20.47698382,24.1912356,19.6775415,25.13470522,14.59678,16.36486644,25.67903144,33.30652244,28.1939264,31.19266156,25.99791944,25.57939778,29.71959122,31.41799289,24.41256036,25.0018926,29.53400467,27.8469985,27.54352518,27.4812101,24.1396438,31.3914926,27.1606645,23.33581844,29.55709144,25.11683164,29.2812947,23.61781478,22.78272033,24.08745856,23.06340933,22.94668922,29.54613464,27.91758455,23.24228882,25.78069382,23.76121733,23.210158
527.086914,19.3674191,16.04937033,20.37338033,17.30220167,22.80881622,22.6577815,18.9219357,39.33459456,34.595576,34.6521223,19.5254159,24.00812678,17.26725444,19.0036838,22.28456509,22.372788,22.74807356,19.6412269,32.62131778,36.95156044,34.60297278,27.9458981,24.34368709,24.8205438,22.4671931,24.39573856,28.3072758,24.93916778,23.52717833,22.35319518,23.1359828,26.30608067,20.45879891,24.192754,19.6666607,25.10982989,14.6431839,16.42380744,25.63729922,33.26472456,28.1656599,31.165168,26.10771622,25.72659756,29.89734156,31.61806111,24.45774636,25.0576939,29.60368922,27.8991997,27.59406727,27.5379057,24.1856904,31.4097519,27.18473838,23.35269122,29.59804856,25.158435,29.3379979,23.67697433,22.82902511,24.14802989,23.04741433,22.94135344,29.680565,28.03749691,23.24108055,25.78524018,23.78927633,23.23638533
527.436035,19.4428764,16.11718211,20.45371633,17.350049,22.79995622,22.6928044,18.8507233,39.34583411,34.6182214,34.66249,19.5508376,24.04267089,17.29794,19.0394075,22.27989336,22.3712545,22.75764389,19.6433529,32.61060067,36.96122144,34.62545078,27.9420409,24.33808255,24.8317362,22.4719961,24.353633,28.2399672,24.88121289,23.51628011,22.34351945,23.1417764,26.27558089,20.43449455,24.1891434,19.671869,25.09450933,14.6774784,16.47423244,25.60631856,33.22615456,28.1156608,31.12003033,26.20956222,25.86001789,30.06073511,31.79961289,24.48333618,25.0967769,29.64772944,27.9271316,27.62643882,27.5768619,24.2068169,31.4155947,27.19332575,23.356935,29.60649467,25.177858,29.367552,23.71786567,22.86103689,24.17746433,23.03849811,22.93033622,29.75083873,28.10873345,23.23485682,25.78759136,23.80793033,23.25861933
527.785095,19.5014975,16.17173278,20.51582056,17.384484,22.78659489,22.7095851,18.781553,39.35356633,34.6244577,34.6599376,19.5901226,24.08881322,17.34619044,19.0943168,22.25571673,22.3430621,22.745197,19.629028,32.59627122,36.93378789,34.628179,27.9241523,24.33026464,24.8241966,22.4721828,24.32398422,28.1911421,24.83405889,23.51186622,22.33540245,23.141385,26.24329544,20.40114145,24.1666188,19.6667232,25.07338589,14.6890403,16.49434189,25.55275856,33.17284611,28.0607663,31.06405567,26.26611156,25.95775522,30.17558456,31.92977722,24.47639255,25.0940529,29.65861178,27.9197606,27.62329591,27.5751715,24.2043083,31.3964422,27.179731,23.35086478,29.57813433,25.16816309,29.3601553,23.72823456,22.87944789,24.18426822,23.01764611,22.930853,29.77996027,28.14219518,23.22967836,25.79534845,23.83620289,23.29087956
528.134155,19.5462361,16.21257878,20.55935378,17.39109922,22.750643,22.6978937,18.702114,39.32415033,34.6035646,34.6232493,19.6169129,24.11298756,17.36495667,19.1230252,22.227702,22.3139648,22.72478944,19.6107147,32.56814244,36.90315622,34.60620289,27.91143,24.32701355,24.8192788,22.4676069,24.29103744,28.1433166,24.79019333,23.49344111,22.31920718,23.1279028,26.20950089,20.36942273,24.1329369,19.6560236,25.04002889,14.6833367,16.49323744,25.50262333,33.12425089,28.0252185,31.03317678,26.29204878,26.01542944,30.24252811,32.01477111,24.44742736,25.0748704,29.644108,27.8913689,27.60007273,27.5534966,24.1804564,31.3835107,27.17594375,23.34442767,29.53672044,25.132683,29.3389174,23.72424778,22.86743433,24.175307,22.99650833,22.91103344,29.78904473,28.14451218,23.21077445,25.78486064,23.84737922,23.312093
528.483215,19.5592613,16.230204,20.58142378,17.37383678,22.69472589,22.6580166,18.6160066,39.28409956,34.5613827,34.5806284,19.6197914,24.11427011,17.36769622,19.1377231,22.20829327,22.2818009,22.70190544,19.5903347,32.55450756,36.87943656,34.577272,27.8797337,24.31356118,24.7949029,22.4565163,24.27759256,28.1177307,24.77644922,23.46644256,22.29142664,23.1068563,26.15954278,20.32537591,24.0951545,19.6463385,25.00352689,14.6686419,16.47654222,25.460028,33.07845611,27.9806574,30.991982,26.29205456,26.043431,30.27886178,32.04826044,24.43287145,25.0605482,29.61483911,27.8446935,27.55352155,27.5107575,24.1378732,31.3656836,27.1578315,23.33102156,29.49206267,25.09944727,29.3111081,23.69529933,22.83997967,24.14497778,22.977522,22.90056256,29.769818,28.12284918,23.19027618,25.76056282,23.85347578,23.31594556
528.832092,19.5556869,16.22680233,20.58190089,17.35395456,22.64672922,22.6210756,18.5450744,39.25258178,34.5179683,34.5355909,19.6277918,24.11058189,17.37251644,19.1431095,22.19381945,22.2530255,22.690956,19.5624199,32.53630778,36.84643011,34.55787256,27.8642145,24.30764109,24.7804404,22.4508811,24.25487356,28.090513,24.74693156,23.43163711,22.266792,23.0823673,26.11400311,20.28560536,24.0420991,19.6258814,24.97764622,14.6439957,16.45150422,25.42255611,33.03194933,27.9230769,30.93286944,26.27715044,26.05226811,30.28792856,32.05886056,24.39979336,25.0358541,29.588067,27.8075096,27.51405536,27.4788781,24.1005301,31.3399584,27.13324513,23.30883933,29.42805889,25.04789973,29.2675858,23.673407,22.81982544,24.11913444,22.94755789,22.87355111,29.73081091,28.08862655,23.159122,25.727528,23.83981711,23.30184989
